player_id,match_id,line_value
1628969,0022300717,23.5
1628969,0022300720,21.5
1628969,0022300735,23.5
1628969,0022300750,22.5
1628969,0022300771,20.5
1628969,0022300780,21.5
1628969,0022300795,21.5
1628969,0022300815,19.5
1628969,0022300830,17.5
1628969,0022300833,16.5
1628969,0022300851,12.5
1628969,0022300866,13.5
1628969,0022300879,16.5
1628969,0022300887,16.5
1628969,0022300902,17.5
1628969,0022300918,19.5
1628969,0022300930,19.5
1628969,0022300947,17.5
1628969,0022300968,17.5
1628969,0022300981,16.5
1628969,0022300993,16.5
1628969,0022301007,15.5
1628969,0022301019,15.5
1628969,0022301036,15.5
1628969,0022301050,16.5
1628969,0022301066,17.5
1628969,0022301078,19.5
1628969,0022301089,17.5
1628969,0022301106,17.5
1628969,0022301128,18.5
1628969,0022301141,17.5
1628969,0022301160,14.5
1628969,0022301175,13.5
1628969,0022301192,10.5
1628973,0022300079,15.5
1628973,0022300090,23.5
1628973,0022300112,20.5
1628973,0022300120,19.5
1628973,0022300002,20.5
1628973,0022300151,26.5
1628973,0022300161,21.5
1628973,0022300177,24.5
1628973,0022300188,24.5
1628973,0022300193,24.5
1628973,0022300028,20.5
1628973,0022300202,25.5
1628973,0022300221,26.5
1628973,0022300045,27.5
1628973,0022300247,27.5
1628973,0022300057,29.5
1628973,0022300268,25.5
1628973,0022300276,27.5
1628973,0022301201,27.5
1628973,0022301227,27.5
1628973,0022300297,24.5
1628973,0022300318,26.5
1628973,0022300333,22.5
1628973,0022300343,28.5
1628973,0022300359,27.5
1628973,0022300368,29.5
1628973,0022300388,28.5
1628973,0022300401,30.5
1628973,0022300419,28.5
1628973,0022300429,28.5
1628973,0022300441,26.5
1628973,0022300451,29.5
1628973,0022300468,25.5
1628973,0022300483,23.5
1628973,0022300494,24.5
1628973,0022300514,27.5
1628973,0022300530,24.5
1628973,0022300573,27.5
1628973,0022300579,26.5
1628973,0022300596,29.5
1628973,0022300615,30.5
1628973,0022300631,33.5
1628973,0022300643,32.5
1628973,0022300657,32.5
1628973,0022300671,30.5
1628973,0022300685,28.5
1628973,0022300701,30.5
1628973,0022300722,33.5
1628973,0022300755,32.5
1628973,0022300765,34.5
1628973,0022300778,33.5
1628973,0022300794,32.5
1628973,0022300816,29.5
1628973,0022300828,30.5
1628973,0022300852,30.5
1628973,0022300876,30.5
1628973,0022300912,23.5
1628973,0022300927,24.5
1628973,0022300939,21.5
1628973,0022300960,18.5
1628973,0022300975,22.5
1628973,0022300988,30.5
1628973,0022301009,32.5
1628973,0022301019,33.5
1628973,0022301035,32.5
1628973,0022301053,29.5
1628973,0022301070,26.5
1628973,0022301082,31.5
1628973,0022301096,32.5
1628973,0022301112,33.5
1628973,0022301119,34.5
1628973,0022301139,36.5
1628973,0022301149,32.5
1628973,0022301167,35.5
1628973,0022301175,39.5
1628973,0022301190,38.5
1628978,0022300079,0.5
1628978,0022300090,8.5
1628978,0022300112,7.5
1628978,0022300120,6.5
1628978,0022300002,8.5
1628978,0022300151,8.5
1628978,0022300161,7.5
1628978,0022300177,7.5
1628978,0022300188,8.5
1628978,0022300193,6.5
1628978,0022300028,7.5
1628978,0022300202,7.5
1628978,0022300221,11.5
1628978,0022300045,11.5
1628978,0022300247,11.5
1628978,0022300057,11.5
1628978,0022300268,9.5
1628978,0022300276,7.5
1628978,0022301201,10.5
1628978,0022301227,10.5
1628978,0022300297,10.5
1628978,0022300318,9.5
1628978,0022300333,11.5
1628978,0022300343,8.5
1628978,0022300359,10.5
1628978,0022300368,11.5
1628978,0022300388,15.5
1628978,0022300401,13.5
1628978,0022300419,12.5
1628978,0022300429,12.5
1628978,0022300441,11.5
1628978,0022300451,14.5
1628978,0022300468,15.5
1628978,0022300483,16.5
1628978,0022300494,16.5
1628978,0022300514,17.5
1628978,0022300530,12.5
1628978,0022300544,13.5
1628978,0022300557,13.5
1628978,0022300573,14.5
1628978,0022300579,13.5
1628978,0022300596,14.5
1628978,0022300615,13.5
1628978,0022300631,13.5
1628978,0022300643,13.5
1628978,0022300657,14.5
1628978,0022300671,16.5
1628978,0022300685,19.5
1628978,0022300701,21.5
1628978,0022300722,23.5
1628978,0022300736,27.5
1628978,0022300755,29.5
1628978,0022300765,25.5
1628978,0022300794,26.5
1628978,0022300816,24.5
1628978,0022300828,20.5
1628978,0022300837,17.5
1628978,0022300852,19.5
1628978,0022300876,17.5
1628978,0022300889,20.5
1628978,0022300912,21.5
1628978,0022300927,19.5
1628978,0022300939,18.5
1628978,0022300960,18.5
1628978,0022300975,15.5
1628978,0022300988,13.5
1628978,0022301009,15.5
1628978,0022301019,14.5
1628978,0022301035,17.5
1628978,0022301053,23.5
1628978,0022301070,23.5
1628978,0022301082,23.5
1628978,0022301096,24.5
1628978,0022301112,24.5
1628978,0022301119,20.5
1628978,0022301139,19.5
1628978,0022301149,20.5
1628978,0022301167,21.5
1628978,0022301175,19.5
1628978,0022301190,17.5
1628988,0022300122,0.5
1628988,0022300137,3.5
1628988,0022300153,2.5
1628988,0022300163,4.5
1628988,0022300011,5.5
1628988,0022300182,6.5
1628988,0022300037,6.5
1628988,0022300216,7.5
1628988,0022300224,4.5
1628988,0022300231,5.5
1628988,0022300048,6.5
1628988,0022300059,6.5
1628988,0022300263,7.5
1628988,0022300291,8.5
1628988,0022301212,8.5
1628988,0022301224,11.5
1628988,0022300298,11.5
1628988,0022300314,11.5
1628988,0022300332,10.5
1628988,0022300346,9.5
1628988,0022300349,5.5
1628988,0022300371,6.5
1628988,0022300385,6.5
1628988,0022300392,5.5
1628988,0022300409,6.5
1628988,0022300418,9.5
1628988,0022300434,8.5
1628988,0022300453,8.5
1628988,0022300469,7.5
1628988,0022300485,7.5
1628988,0022300496,5.5
1628988,0022300509,4.5
1628988,0022300523,5.5
1628988,0022300534,6.5
1628988,0022300542,5.5
1628988,0022300555,5.5
1628988,0022300573,3.5
1628988,0022300598,1.5
1628988,0022300603,2.5
1628988,0022300623,4.5
1628988,0022300635,6.5
1628988,0022300645,8.5
1628988,0022300679,9.5
1628988,0022300692,8.5
1628988,0022300709,6.5
1628988,0022300719,4.5
1628988,0022300744,4.5
1628988,0022300754,5.5
1628988,0022300765,9.5
1628988,0022300783,12.5
1628988,0022300798,15.5
1628988,0022300806,13.5
1628988,0022300822,11.5
1628988,0022300841,9.5
1628988,0022300854,7.5
1628988,0022300870,4.5
1628988,0022300891,4.5
1628988,0022300897,3.5
1628988,0022300916,3.5
1628988,0022300929,2.5
1628988,0022300942,2.5
1628988,0022300957,4.5
1628988,0022300967,4.5
1628988,0022300992,3.5
1628988,0022301006,3.5
1628988,0022301024,6.5
1628988,0022301038,6.5
1628988,0022301057,8.5
1628988,0022301072,8.5
1628988,0022301083,7.5
1628988,0022301098,7.5
1628988,0022301113,6.5
1628988,0022301120,5.5
1628988,0022301131,4.5
1628988,0022301168,5.5
1628988,0022301183,3.5
1628988,0022301199,6.5
1629008,0022300078,12.5
1629008,0022300095,10.5
1629008,0022300110,13.5
1629008,0022300123,12.5
1629008,0022300006,10.5
1629008,0022300139,13.5
1629008,0022300156,16.5
1629008,0022300169,17.5
1629008,0022300182,19.5
1629008,0022300024,23.5
1629008,0022300034,20.5
1629008,0022300210,18.5
1629008,0022300218,18.5
1629008,0022300226,17.5
1629008,0022300048,17.5
1629008,0022300252,18.5
1629008,0022300257,19.5
1629008,0022300263,17.5
1629008,0022300279,20.5
1629008,0022300290,19.5
1629008,0022301215,19.5
1629008,0022301224,17.5
1629008,0022300296,20.5
1629008,0022300307,14.5
1629008,0022300322,14.5
1629008,0022300340,13.5
1629008,0022300356,13.5
1629008,0022300369,11.5
1629008,0022300383,13.5
1629008,0022300390,12.5
1629008,0022300402,15.5
1629008,0022300425,15.5
1629008,0022300435,15.5
1629008,0022300455,15.5
1629008,0022300478,16.5
1629008,0022300488,13.5
1629008,0022300502,14.5
1629008,0022300524,16.5
1629008,0022300539,15.5
1629008,0022300550,14.5
1629008,0022300566,18.5
1629008,0022300586,17.5
1629008,0022300602,16.5
1629008,0022300614,19.5
1629008,0022300631,16.5
1629008,0022300644,12.5
1629008,0022300667,12.5
1629008,0022300682,12.5
1629008,0022300697,11.5
1629008,0022300712,13.5
1629008,0022300740,14.5
1629008,0022300767,16.5
1629008,0022300786,15.5
1629008,0022300800,16.5
1629008,0022300812,18.5
1629008,0022300824,22.5
1629008,0022300847,19.5
1629008,0022300855,19.5
1629008,0022300869,21.5
1629008,0022300893,22.5
1629008,0022300906,19.5
1629008,0022300922,19.5
1629008,0022300937,20.5
1629008,0022300949,18.5
1629008,0022300965,18.5
1629008,0022300978,17.5
1629008,0022300995,19.5
1629008,0022301009,20.5
1629008,0022301026,23.5
1629008,0022301040,20.5
1629008,0022301059,20.5
1629008,0022301071,19.5
1629008,0022301077,17.5
1629008,0022301099,14.5
1629008,0022301114,15.5
1629008,0022301130,16.5
1629008,0022301154,16.5
1629008,0022301164,16.5
1629008,0022301180,15.5
1629008,0022301193,15.5
1629012,0022300085,9.5
1629012,0022300094,11.5
1629012,0022300110,12.5
1629012,0022300125,12.5
1629012,0022300130,14.5
1629012,0022300138,14.5
1629012,0022300152,13.5
1629012,0022300158,13.5
1629012,0022300012,12.5
1629012,0022300023,10.5
1629012,0022300035,10.5
1629012,0022300214,11.5
1629012,0022300042,11.5
1629012,0022300237,12.5
1629012,0022300243,10.5
1629012,0022300256,11.5
1629012,0022300261,12.5
1629012,0022300270,10.5
1629012,0022300289,10.5
1629012,0022301213,15.5
1629012,0022301225,13.5
1629012,0022300302,13.5
1629012,0022300318,15.5
1629012,0022300323,18.5
1629012,0022300342,18.5
1629012,0022300357,22.5
1629012,0022300364,25.5
1629012,0022300374,25.5
1629012,0022300395,24.5
1629012,0022300412,22.5
1629012,0022300424,20.5
1629012,0022300439,20.5
1629012,0022300457,20.5
1629012,0022300474,18.5
1629012,0022300479,20.5
1629012,0022300495,18.5
1629012,0022300510,18.5
1629012,0022300524,17.5
1629012,0022300540,20.5
1629012,0022300549,19.5
1629012,0022300564,22.5
1629012,0022300581,23.5
1629012,0022300598,26.5
1629012,0022300616,27.5
1629012,0022300628,27.5
1629012,0022300647,24.5
1629012,0022300660,23.5
1629012,0022300671,18.5
1629012,0022300686,17.5
1629012,0022300711,17.5
1629012,0022300724,18.5
1629012,0022300739,16.5
1629012,0022300769,19.5
1629012,0022300788,19.5
1629012,0022300576,18.5
1629012,0022300801,21.5
1629012,0022300825,22.5
1629012,0022300835,21.5
1629012,0022300850,21.5
1629012,0022300867,21.5
1629012,0022300882,18.5
1629012,0022300898,20.5
1629012,0022300922,22.5
1629012,0022300943,21.5
1629012,0022300966,21.5
1629012,0022300974,22.5
1629012,0022300987,20.5
1629012,0022301000,20.5
1629012,0022301008,22.5
1629012,0022301024,22.5
1629012,0022301041,22.5
1629012,0022301058,21.5
1629012,0022301072,22.5
1629012,0022301086,23.5
1629012,0022301100,23.5
1629012,0022301126,23.5
1629012,0022301142,21.5
1629021,0022300086,2.5
1629021,0022300111,9.5
1629021,0022300114,8.5
1629021,0022300130,9.5
1629021,0022300134,9.5
1629021,0022300147,11.5
1629021,0022300172,12.5
1629021,0022300173,13.5
1629021,0022300020,14.5
1629021,0022300196,15.5
1629021,0022300033,13.5
1629021,0022300209,11.5
1629021,0022300038,12.5
1629021,0022300226,10.5
1629021,0022300043,10.5
1629021,0022300248,15.5
1629021,0022300259,15.5
1629021,0022300274,14.5
1629021,0022300282,15.5
1629021,0022301205,17.5
1629021,0022301217,13.5
1629021,0022300294,12.5
1629021,0022300329,11.5
1629021,0022300344,8.5
1629021,0022300366,6.5
1629021,0022300378,6.5
1629021,0022300391,9.5
1629021,0022300407,9.5
1629021,0022300415,11.5
1629021,0022300429,10.5
1629021,0022300450,10.5
1629021,0022300463,6.5
1629021,0022300476,7.5
1629021,0022300488,5.5
1629021,0022300499,9.5
1629021,0022300513,10.5
1629021,0022300535,13.5
1629021,0022300546,15.5
1629021,0022300585,15.5
1629021,0022300601,12.5
1629021,0022300607,11.5
1629021,0022300638,10.5
1629021,0022300655,8.5
1629021,0022300666,11.5
1629021,0022300681,13.5
1629021,0022300694,13.5
1629021,0022300704,12.5
1629021,0022300721,12.5
1629021,0022300734,9.5
1629021,0022300752,8.5
1629021,0022300772,7.5
1629021,0022300778,8.5
1629021,0022300792,8.5
1629021,0022300814,12.5
1629021,0022300821,12.5
1629021,0022300833,11.5
1629021,0022300850,12.5
1629021,0022300874,13.5
1629021,0022300885,10.5
1629021,0022300894,9.5
1629021,0022300912,12.5
1629021,0022300928,10.5
1629021,0022300947,9.5
1629021,0022300963,8.5
1629021,0022300979,7.5
1629021,0022300991,7.5
1629021,0022301004,9.5
1629021,0022301020,10.5
1629021,0022301049,10.5
1629021,0022301064,10.5
1629021,0022301075,9.5
1629021,0022301090,8.5
1629021,0022301109,6.5
1629021,0022301115,9.5
1629021,0022301136,10.5
1629021,0022301150,9.5
1629021,0022301162,10.5
1629021,0022301171,10.5
1629021,0022301191,10.5
1629632,0022300082,15.5
1629632,0022300088,16.5
1629632,0022300102,10.5
1629632,0022300124,9.5
1629632,0022300004,9.5
1629632,0022300139,10.5
1629632,0022300152,9.5
1629632,0022300162,12.5
1629632,0022300181,13.5
1629632,0022300190,14.5
1629632,0022300196,14.5
1629632,0022300033,13.5
1629632,0022300204,10.5
1629632,0022300220,11.5
1629632,0022300234,11.5
1629632,0022300046,13.5
1629632,0022300250,15.5
1629632,0022300053,18.5
1629632,0022300269,19.5
1629632,0022300285,20.5
1629632,0022301211,22.5
1629632,0022301223,23.5
1629632,0022300300,23.5
1629632,0022300307,26.5
1629632,0022300320,26.5
1629632,0022300337,25.5
1629632,0022300351,26.5
1629632,0022300370,26.5
1629632,0022300376,23.5
1629632,0022300396,22.5
1629632,0022300408,20.5
1629632,0022300422,19.5
1629632,0022300442,18.5
1629632,0022300459,18.5
1629632,0022300468,17.5
1629632,0022300484,19.5
1629632,0022300506,19.5
1629632,0022300523,21.5
1629632,0022300536,23.5
1629632,0022300548,26.5
1629632,0022300561,23.5
1629632,0022300580,23.5
1629632,0022300597,22.5
1629632,0022300612,19.5
1629632,0022300633,19.5
1629632,0022300656,21.5
1629632,0022300672,21.5
1629632,0022300674,19.5
1629632,0022300700,22.5
1629632,0022300723,22.5
1629632,0022300737,24.5
1629632,0022300752,25.5
1629632,0022300763,25.5
1629632,0022300781,22.5
1629632,0022300797,23.5
1629632,0022300823,21.5
1629632,0022300839,20.5
1629632,0022300846,19.5
1629632,0022300864,18.5
1629632,0022300883,16.5
1629632,0022300898,19.5
1629632,0022300907,21.5
1629632,0022300917,23.5
1629632,0022300935,24.5
1629632,0022300948,22.5
1629632,0022301006,18.5
1629632,0022301023,15.5
1629632,0022301037,14.5
1629632,0022301054,14.5
1629632,0022301066,15.5
1629632,0022301084,16.5
1629632,0022301091,17.5
1629632,0022301119,19.5
1629632,0022301136,15.5
1629632,0022301149,14.5
1629632,0022301166,15.5
1629632,0022301172,15.5
1629632,0022301190,15.5
1629638,0022300093,2.5
1629638,0022300104,3.5
1629638,0022300123,3.5
1629638,0022300138,3.5
1629638,0022300154,3.5
1629638,0022300166,4.5
1629638,0022300013,3.5
1629638,0022300186,4.5
1629638,0022300025,5.5
1629638,0022300197,6.5
1629638,0022300203,6.5
1629638,0022300221,8.5
1629638,0022300232,8.5
1629638,0022300050,8.5
1629638,0022300249,8.5
1629638,0022300058,8.5
1629638,0022300270,7.5
1629638,0022300281,9.5
1629638,0022301210,8.5
1629638,0022301221,9.5
1629638,0022300301,10.5
1629638,0022300321,10.5
1629638,0022300338,9.5
1629638,0022300353,8.5
1629638,0022300367,9.5
1629638,0022300380,7.5
1629638,0022300400,6.5
1629638,0022300411,4.5
1629638,0022300423,5.5
1629638,0022300443,4.5
1629638,0022300451,4.5
1629638,0022300471,4.5
1629638,0022300485,4.5
1629638,0022300501,5.5
1629638,0022300513,5.5
1629638,0022300517,4.5
1629638,0022300538,6.5
1629638,0022300553,6.5
1629638,0022300569,5.5
1629638,0022300582,6.5
1629638,0022300599,7.5
1629638,0022300610,5.5
1629638,0022300620,8.5
1629638,0022300629,8.5
1629638,0022300649,8.5
1629638,0022300664,8.5
1629638,0022300680,10.5
1629638,0022300694,8.5
1629638,0022300709,9.5
1629638,0022300723,8.5
1629638,0022300738,7.5
1629638,0022300770,6.5
1629638,0022300775,7.5
1629638,0022300791,9.5
1629638,0022300808,9.5
1629638,0022300815,11.5
1629638,0022300838,9.5
1629638,0022300845,8.5
1629638,0022300862,7.5
1629638,0022300873,8.5
1629638,0022300881,7.5
1629638,0022300903,9.5
1629638,0022300911,10.5
1629638,0022300932,8.5
1629638,0022300944,10.5
1629638,0022300974,14.5
1629638,0022300987,13.5
1629638,0022300995,13.5
1629638,0022301014,13.5
1629638,0022301031,10.5
1629638,0022301056,7.5
1629638,0022301071,7.5
1629638,0022301084,6.5
1629638,0022301098,6.5
1629638,0022301108,8.5
1629638,0022301125,8.5
1629638,0022301143,9.5
1629638,0022301152,10.5
1629638,0022301164,14.5
1629638,0022301178,14.5
1629638,0022301194,13.5
1629652,0022300081,8.5
1629652,0022300095,16.5
1629652,0022300109,14.5
1629652,0022300121,12.5
1629652,0022300005,11.5
1629652,0022300155,16.5
1629652,0022300167,14.5
1629652,0022300016,15.5
1629652,0022300185,15.5
1629652,0022300021,15.5
1629652,0022300201,11.5
1629652,0022300207,8.5
1629652,0022300215,6.5
1629652,0022300234,7.5
1629652,0022300239,5.5
1629652,0022300058,5.5
1629652,0022300271,5.5
1629652,0022300287,6.5
1629652,0022301212,6.5
1629652,0022301222,6.5
1629652,0022300324,9.5
1629652,0022300340,11.5
1629652,0022300355,12.5
1629652,0022300379,12.5
1629652,0022300397,15.5
1629652,0022300411,14.5
1629652,0022300419,14.5
1629652,0022300435,13.5
1629652,0022300447,11.5
1629652,0022300462,11.5
1629652,0022300467,11.5
1629652,0022300481,10.5
1629652,0022300508,11.5
1629652,0022300522,12.5
1629652,0022300529,11.5
1629652,0022300546,11.5
1629652,0022300565,11.5
1629652,0022300568,11.5
1629652,0022300599,13.5
1629652,0022300617,13.5
1629652,0022300622,12.5
1629652,0022300640,10.5
1629652,0022300654,9.5
1629652,0022300664,6.5
1629652,0022300682,4.5
1629652,0022300695,4.5
1629652,0022300710,5.5
1629652,0022300724,9.5
1629652,0022300748,9.5
1629652,0022300760,10.5
1629652,0022300772,12.5
1629652,0022300799,12.5
1629652,0022300809,11.5
1629652,0022300822,11.5
1629652,0022300841,13.5
1629652,0022300853,11.5
1629652,0022300878,11.5
1629652,0022300884,9.5
1629652,0022300900,11.5
1629652,0022300914,9.5
1629652,0022300931,10.5
1629652,0022300941,11.5
1629652,0022300959,12.5
1629652,0022300972,11.5
1629652,0022301000,13.5
1629652,0022301012,13.5
1629652,0022301030,12.5
1629652,0022301046,10.5
1629652,0022301057,8.5
1629652,0022301069,8.5
1629652,0022301082,8.5
1629652,0022301093,7.5
1629652,0022301105,8.5
1629652,0022301116,10.5
1629652,0022301135,13.5
1629652,0022301153,13.5
1629652,0022301179,16.5
1629652,0022301196,15.5
1629673,0022300089,18.5
1629673,0022300103,22.5
1629673,0022300117,18.5
1629673,0022300003,17.5
1629673,0022300148,17.5
1629673,0022300157,18.5
1629673,0022300009,15.5
1629673,0022300178,16.5
1629673,0022300189,15.5
1629673,0022300192,14.5
1629673,0022300028,13.5
1629673,0022300219,12.5
1629673,0022300225,16.5
1629673,0022300049,18.5
1629673,0022300253,20.5
1629673,0022300259,19.5
1629673,0022300274,21.5
1629673,0022301208,18.5
1629673,0022301219,18.5
1629673,0022300295,14.5
1629673,0022300311,15.5
1629673,0022300328,13.5
1629673,0022300347,16.5
1629673,0022300358,14.5
1629673,0022300381,18.5
1629673,0022300386,19.5
1629673,0022300407,22.5
1629673,0022300416,22.5
1629673,0022300430,22.5
1629673,0022300445,17.5
1629673,0022300465,17.5
1629673,0022300482,14.5
1629673,0022300494,8.5
1629673,0022300508,7.5
1629673,0022300520,11.5
1629673,0022300543,14.5
1629673,0022300558,16.5
1629673,0022300579,19.5
1629673,0022300594,22.5
1629673,0022300602,20.5
1629673,0022300620,16.5
1629673,0022300628,13.5
1629673,0022300642,13.5
1629673,0022300665,12.5
1629673,0022300689,11.5
1629673,0022300705,14.5
1629673,0022300728,13.5
1629673,0022300743,10.5
1629673,0022300753,10.5
1629673,0022300768,10.5
1629673,0022300784,7.5
1629673,0022300800,10.5
1629673,0022300809,14.5
1629673,0022300820,14.5
1629673,0022300834,18.5
1629673,0022300856,20.5
1629673,0022300865,23.5
1629673,0022300882,22.5
1629673,0022300894,25.5
1629673,0022300910,24.5
1629673,0022300926,24.5
1629673,0022300940,19.5
1629673,0022300957,17.5
1629673,0022300971,16.5
1629673,0022300980,13.5
1629673,0022300992,17.5
1629673,0022301005,18.5
1629673,0022301022,19.5
1629673,0022301037,17.5
1629673,0022301050,19.5
1629673,0022301065,21.5
1629673,0022301081,20.5
1629673,0022301095,21.5
1629673,0022301103,21.5
1629673,0022301117,22.5
1629673,0022301137,18.5
1629673,0022301152,23.5
1629675,0022300093,10.5
1629675,0022300104,17.5
1629675,0022300123,16.5
1629675,0022300138,16.5
1629675,0022300154,16.5
1629675,0022300166,16.5
1629675,0022300013,13.5
1629675,0022300186,12.5
1629675,0022300025,11.5
1629675,0022300197,10.5
1629675,0022300203,9.5
1629675,0022300221,9.5
1629675,0022300232,10.5
1629675,0022300050,10.5
1629675,0022300249,10.5
1629675,0022300058,10.5
1629675,0022300270,11.5
1629675,0022300281,11.5
1629675,0022301210,13.5
1629675,0022301221,14.5
1629675,0022300301,13.5
1629675,0022300321,14.5
1629675,0022300338,18.5
1629675,0022300353,17.5
1629675,0022300367,16.5
1629675,0022300380,16.5
1629675,0022300400,15.5
1629675,0022300411,11.5
1629675,0022300423,8.5
1629675,0022300443,8.5
1629675,0022300451,10.5
1629675,0022300471,9.5
1629675,0022300485,9.5
1629675,0022300501,11.5
1629675,0022300513,13.5
1629675,0022300517,11.5
1629675,0022300538,14.5
1629675,0022300553,15.5
1629675,0022300569,13.5
1629675,0022300582,12.5
1629675,0022300599,14.5
1629675,0022300610,13.5
1629675,0022300620,12.5
1629675,0022300629,11.5
1629675,0022300649,10.5
1629675,0022300664,9.5
1629675,0022300680,7.5
1629675,0022300694,8.5
1629675,0022300709,9.5
1629675,0022300723,11.5
1629675,0022300738,10.5
1629675,0022300770,12.5
1629675,0022300775,12.5
1629675,0022300791,12.5
1629675,0022300808,11.5
1629675,0022300815,11.5
1629675,0022300838,9.5
1629675,0022300845,11.5
1629675,0022300862,13.5
1629675,0022300873,14.5
1629675,0022300881,13.5
1629675,0022300903,14.5
1629675,0022300911,13.5
1629675,0022300932,16.5
1629675,0022300944,17.5
1629675,0022300974,18.5
1629675,0022300987,20.5
1629675,0022301014,20.5
1629675,0022301031,17.5
1629675,0022301056,16.5
1629675,0022301071,19.5
1629675,0022301084,16.5
1629675,0022301098,16.5
1629675,0022301108,17.5
1629675,0022301125,18.5
1629675,0022301143,15.5
1629675,0022301152,20.5
1629675,0022301164,18.5
1629675,0022301178,15.5
1629675,0022301194,14.5
1630162,0022300093,26.5
1630162,0022300104,22.5
1630162,0022300123,25.5
1630162,0022300138,25.5
1630162,0022300154,26.5
1630162,0022300166,28.5
1630162,0022300013,30.5
1630162,0022300186,29.5
1630162,0022300025,31.5
1630162,0022300197,29.5
1630162,0022300203,24.5
1630162,0022300221,23.5
1630162,0022300232,22.5
1630162,0022300050,22.5
1630162,0022300249,25.5
1630162,0022300058,27.5
1630162,0022301210,26.5
1630162,0022301221,25.5
1630162,0022300321,19.5
1630162,0022300338,14.5
1630162,0022300353,16.5
1630162,0022300367,19.5
1630162,0022300380,21.5
1630162,0022300400,26.5
1630162,0022300411,31.5
1630162,0022300423,29.5
1630162,0022300443,31.5
1630162,0022300451,32.5
1630162,0022300471,33.5
1630162,0022300485,34.5
1630162,0022300501,33.5
1630162,0022300513,32.5
1630162,0022300517,27.5
1630162,0022300538,26.5
1630162,0022300553,20.5
1630162,0022300569,22.5
1630162,0022300582,20.5
1630162,0022300599,25.5
1630162,0022300610,23.5
1630162,0022300620,23.5
1630162,0022300629,24.5
1630162,0022300649,23.5
1630162,0022300664,24.5
1630162,0022300680,26.5
1630162,0022300694,26.5
1630162,0022300709,22.5
1630162,0022300723,24.5
1630162,0022300738,25.5
1630162,0022300770,25.5
1630162,0022300775,28.5
1630162,0022300791,32.5
1630162,0022300808,32.5
1630162,0022300815,30.5
1630162,0022300838,31.5
1630162,0022300845,33.5
1630162,0022300862,31.5
1630162,0022300873,27.5
1630162,0022300881,27.5
1630162,0022300903,23.5
1630162,0022300911,25.5
1630162,0022300932,22.5
1630162,0022300944,25.5
1630162,0022300974,27.5
1630162,0022300987,31.5
1630162,0022300995,28.5
1630162,0022301014,31.5
1630162,0022301031,29.5
1630162,0022301056,26.5
1630162,0022301071,22.5
1630162,0022301084,20.5
1630162,0022301098,19.5
1630162,0022301108,20.5
1630162,0022301125,21.5
1630162,0022301143,22.5
1630162,0022301152,22.5
1630162,0022301164,28.5
1630162,0022301178,29.5
1630162,0022301194,26.5
1630167,0022300091,11.5
1630167,0022300102,7.5
1630167,0022300118,7.5
1630167,0022300001,8.5
1630167,0022300133,7.5
1630167,0022300146,7.5
1630167,0022300158,10.5
1630167,0022300171,10.5
1630167,0022300180,9.5
1630167,0022300019,11.5
1630167,0022300209,14.5
1630167,0022300039,12.5
1630167,0022300230,15.5
1630167,0022300047,16.5
1630167,0022300254,17.5
1630167,0022300267,13.5
1630167,0022300284,17.5
1630167,0022301202,17.5
1630167,0022301229,16.5
1630167,0022300293,16.5
1630167,0022300315,15.5
1630167,0022300328,11.5
1630167,0022300338,10.5
1630167,0022300350,9.5
1630167,0022300365,9.5
1630167,0022300377,9.5
1630167,0022300391,13.5
1630167,0022300409,10.5
1630167,0022300422,10.5
1630167,0022300441,8.5
1630167,0022300454,8.5
1630167,0022300466,6.5
1630167,0022300480,9.5
1630167,0022300493,9.5
1630167,0022300507,10.5
1630167,0022300520,11.5
1630167,0022300533,12.5
1630167,0022300550,13.5
1630167,0022300564,13.5
1630167,0022300583,11.5
1630167,0022300590,11.5
1630167,0022300604,8.5
1630167,0022300614,7.5
1630167,0022300627,5.5
1630167,0022300636,8.5
1630167,0022300652,10.5
1630167,0022300670,11.5
1630167,0022300685,10.5
1630167,0022300691,12.5
1630167,0022300707,11.5
1630167,0022300719,6.5
1630167,0022300733,6.5
1630167,0022300755,5.5
1630167,0022300761,5.5
1630167,0022300782,5.5
1630167,0022300793,8.5
1630167,0022300819,9.5
1630167,0022300829,9.5
1630167,0022300843,8.5
1630167,0022300863,10.5
1630167,0022300877,8.5
1630167,0022300892,7.5
1630167,0022300903,8.5
1630167,0022300928,7.5
1630167,0022300941,8.5
1630167,0022300948,9.5
1630167,0022300968,9.5
1630167,0022300983,7.5
1630167,0022300997,9.5
1630167,0022301016,7.5
1630167,0022301032,6.5
1630167,0022301043,8.5
1630167,0022301054,8.5
1630167,0022301063,7.5
1630167,0022301089,7.5
1630167,0022301106,8.5
1630167,0022301116,9.5
1630167,0022301133,11.5
1630167,0022301146,12.5
1630167,0022301174,15.5
1630167,0022301188,15.5
1630175,0022300086,20.5
1630175,0022300111,19.5
1630175,0022300114,16.5
1630175,0022300130,15.5
1630175,0022300134,15.5
1630175,0022300147,14.5
1630175,0022300172,14.5
1630175,0022300173,13.5
1630175,0022300020,12.5
1630175,0022300196,10.5
1630175,0022300033,11.5
1630175,0022300209,9.5
1630175,0022300038,11.5
1630175,0022300226,13.5
1630175,0022300043,15.5
1630175,0022300248,15.5
1630175,0022300259,19.5
1630175,0022300274,21.5
1630175,0022300282,19.5
1630175,0022301205,19.5
